snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2794,1580030,Gnomepunk,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1580030/Gnomepunk/,112,19,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2795,4408560,Split Happens,Coming soon,Free,https://store.steampowered.com/app/4408560/Split_Happens/,112,20,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2796,4211060,Meaningless Random Numbers,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4211060/Meaningless_Random_Numbers/,112,21,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2797,1218780,Little Shop of Junk,Coming soon,Free,https://store.steampowered.com/app/1218780/Little_Shop_of_Junk/,112,22,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2798,1217180,Fantamon,Coming soon,Free,https://store.steampowered.com/app/1217180/Fantamon/,112,23,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2799,3884970,Layer Land,"Jun 8, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/3884970/Layer_Land/,112,24,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2800,2478710,"Football, Tactics & Glory 2",Q2 2027,Free,https://store.steampowered.com/app/2478710/Football_Tactics__Glory_2/,112,25,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=112,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2801,2616650,Engraving,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2616650/Engraving/,113,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2802,3212500,Vampire Huntress - Lament of the Sun,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3212500/Vampire_Huntress__Lament_of_the_Sun/,113,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2803,2126810,Memory's Reach,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2126810/Memorys_Reach/,113,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,mac",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2804,4084180,TORNBLADE,Coming soon,Free,https://store.steampowered.com/app/4084180/TORNBLADE/,113,4,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2805,2382810,Dream Channel Zero,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2382810/Dream_Channel_Zero/,113,5,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,mac,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2806,3977280,Forts - Firebird,Coming soon,Free,https://store.steampowered.com/app/3977280/Forts__Firebird/,113,6,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2807,4200800,Alice at the End of Her Life,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4200800/Alice_at_the_End_of_Her_Life/,113,7,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2808,3628050,Tamara,Coming soon,Free,https://store.steampowered.com/app/3628050/Tamara/,113,8,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2809,3254200,Xerxes Shadow,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3254200/Xerxes_Shadow/,113,9,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2810,4349170,Virus Lab,Coming soon,Free,https://store.steampowered.com/app/4349170/Virus_Lab/,113,10,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2811,1234990,Pry Into The Void,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1234990/Pry_Into_The_Void/,113,11,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2812,3222280,Infinitory,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3222280/Infinitory/,113,12,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,linux",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2813,2994220,Azaran: Islands of the Jinn,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2994220/Azaran_Islands_of_the_Jinn/,113,13,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2814,1897450,U-Boot: The Board Game - Digital Edition,Q2 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1897450/UBoot_The_Board_Game__Digital_Edition/,113,14,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2815,3450100,Gretel's Honesty,June 2026,Unpriced (Coming Soon),https://store.steampowered.com/app/3450100/Gretels_Honesty/,113,15,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,win,
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2816,2577730,Golel,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2577730/Golel/,113,16,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,linux,group_separator",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2817,2521800,Boxing Underdog,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/2521800/Boxing_Underdog/,113,17,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,group_separator",
1bd3f20b-72d1-4e73-aa6b-20b34ce2b8b4,2026-05-26T14:23:55.485184+00:00,2818,3091260,Darkbound,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/3091260/Darkbound/,113,18,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=113,,,,"win,linux",
