snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1829,3449370,VANRAN,Coming soon,Free,https://store.steampowered.com/app/3449370/VANRAN/,74,4,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1830,1889700,Archrebel Tactics,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1889700/Archrebel_Tactics/,74,5,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1831,4246860,Security 51,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4246860/Security_51/,74,6,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1832,884670,Codenames,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/884670/Codenames/,74,7,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1833,1570220,Mythos: Build & Survive,Coming soon,Free,https://store.steampowered.com/app/1570220/Mythos_Build__Survive/,74,8,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1834,4151070,Heart Flipper: A House Flipper Dating Sim,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4151070/Heart_Flipper_A_House_Flipper_Dating_Sim/,74,9,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1835,2718320,Green Again,Coming soon,Free,https://store.steampowered.com/app/2718320/Green_Again/,74,10,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1836,4133290,DownSouth,Coming soon,Free,https://store.steampowered.com/app/4133290/DownSouth/,74,11,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,"win,mac,linux",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1837,3825390,BLUE REFLECTION Quartet,"Jul 29, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/3825390/BLUE_REFLECTION_Quartet/,74,12,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1838,1170580,Acid Knife,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1170580/Acid_Knife/,74,13,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=74,,,,win,
