appid,source_url,discount_text,review_summary,image_url,platforms,tags_raw
4537820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=91,,,,win,
2836460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=91,,,,win,
4030970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=91,,,,win,
3925750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=91,,,,win,
4030360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3853110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,"win,mac",
2145090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
1997330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
1362620,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3561930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3015360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,"win,linux",
4341060,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,"win,mac",
1784650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,"win,group_separator",
1754250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3938440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
4168190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,"win,mac",
3798840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
4213930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
1155850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3002610,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
1725710,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
2682980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
1833210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
2105070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
2789170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,"win,mac",
3907830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
287820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
2363160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3919400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=92,,,,win,
3708070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3334170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
1485640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3869940,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3252240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
4412000,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,"win,mac,linux",
2284840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
2349840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
4418500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
4098230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,"win,linux",
1765920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
487500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,"win,mac,linux",
4465980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
4089520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
668900,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
2838030,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
1439270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3003430,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
4252700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3846900,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
4031300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
2820270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3202220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3357050,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3572800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=93,,,,win,
3971650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
1931930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
3387300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,"win,mac",
1070500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,"win,mac,linux",
2197240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
3309160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2121640,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
3520410,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
3019200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
3128360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2706790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2560210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,"win,mac,linux",
3258590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
1464330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
1388270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2105260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,"win,linux",
4218720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2791970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
3219140,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
1798110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2438110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
4138920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
4298700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2024400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
2136340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=94,,,,win,
4113050,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
3275400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
2095970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
3981460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
2706660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
3678970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
2287370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
3429280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,"win,mac,linux",
2438180,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
706680,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
2778110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
4307930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
1953770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
672890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
1015370,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,"win,group_separator",
3606780,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
4124320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
1418750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
2799910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
1174510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,"win,mac,linux",
3100970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,"win,linux",
2184080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,"win,mac",
2898770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
2543460,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,win,
931060,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=95,,,,"win,mac",
2216840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3897280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3358590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,"win,mac",
2607420,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
2477470,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
1445480,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
1612190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3509590,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,"win,linux",
3906360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
4364910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
1622110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
2584400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3950130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,"win,mac,linux",
2755950,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,"win,mac,linux",
4287040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,"win,linux",
2659040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3862790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
1008340,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,"win,linux",
2071630,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
4286120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
2853290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
2866330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3102220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
1374320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
1532790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=96,,,,win,
3196270,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,"win,linux",
1261360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3825600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3105190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
4421670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
2974510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3082020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,"win,linux",
1536440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3248910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3284220,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
885160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3411810,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
4094350,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
2540650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,"win,mac,linux",
1043110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
2725610,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
2850840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
1185380,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,"win,mac,linux",
3275750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3114850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
3722090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
2178120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
1490830,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
1273980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,win,
777210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=97,,,,"win,mac,linux",
1520600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
2160760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
3177760,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
1672790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,"win,mac,linux",
2116290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,"win,mac,linux",
1809090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
1555960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
3301350,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
1121670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
1874980,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
2558300,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
732970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
3603740,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
2098690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
3895950,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
3330210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,"win,mac",
1285050,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
3714280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
4102890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,"win,linux",
2368490,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
2249060,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
4323990,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
2570110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
1126210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,win,
4349020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=98,,,,"win,mac,linux",
4285870,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
1953850,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,mac",
1571260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
4157110,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
3027860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
2139090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
3034660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
1143910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
1238390,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
247710,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,linux",
3479420,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,mac",
3565480,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,mac",
2545880,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,mac",
3070020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,linux",
649560,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
4300400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
4402250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
4225400,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,linux",
2362040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
1226580,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
1726560,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
3034650,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
3746290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
1460810,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,"win,mac",
2325860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=99,,,,win,
3887090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3273960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
945860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
2718100,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3625840,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3330890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3555120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,"win,linux",
3918250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
2664120,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3610210,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,"win,linux",
4314170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,"win,mac,linux",
2850910,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
2784920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,"win,mac,linux",
3866230,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3037040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
1638030,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,"win,mac,linux",
3106050,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
284080,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
2894990,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3539320,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,"win,mac",
3788160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3516660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
4208770,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
3538070,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
1545510,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=100,,,,win,
2852750,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,linux",
1103610,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
4175710,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
3347690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
3491690,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac",
4547970,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
2521170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
3456660,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,group_separator",
2466000,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
4516190,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac,linux",
1036430,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
1975790,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
1104800,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
3264960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac,linux",
3561600,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,linux",
1327090,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
1678040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
2366250,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
2794160,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
2508170,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
2923500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
3062060,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
4125860,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
526720,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,"win,mac,linux",
4006130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=101,,,,win,
3544430,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3827740,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
4080520,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
2870130,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
2069890,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3474200,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac,linux",
4098960,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
4124920,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3234820,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3804930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
1635500,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac,linux",
3522360,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
1271440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
2372240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac",
3387240,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3710560,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3149550,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
2621930,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3212260,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3360150,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac,linux",
3846480,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac",
2418040,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac",
3116700,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3369020,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,win,
3420280,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=102,,,,"win,mac,linux",
3146670,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=103,,,,"win,mac,linux",
2514330,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=103,,,,win,
1827440,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=103,,,,win,
3278290,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=103,,,,win,
924380,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=103,,,,win,
